ema9,ema21,ema_cross,rsi,macd_line,macd_hist,adx,bb_width,bb_position,momentum3,return_1,return_3,return_5,volatility_10,volatility_20,high_low_5,target,optimal_duration
706.7652112088426,706.9637752464164,-0.0002810332426208482,30.20585496174175,-0.21536649309530276,-0.020173603903953785,33.696458627639124,0.0012033550795797357,0.022169285326559957,-0.25,-0.00012736329672822347,-0.00035370684776457275,-0.00024054788317873097,0.0001010436751440266,0.0001713389317980124,0.00038213856061155687,0,1
706.6921689671198,706.9125414225608,-0.0003119655371476013,26.976641040752114,-0.23307920250579173,-0.030159347765637806,35.780227444582394,0.0013856964662411634,-0.04053242350094326,-0.32000000000005,-0.00021229920033964656,-0.0004527960153951353,-0.0005942106901333759,0.0001077208739093369,0.0001414599404959679,0.0005662514156285069,1,1
706.6997351737366,706.8959632399907,-0.00027765634153650387,41.65624519682527,-0.21798122660379704,-0.011915435348509196,36.078349322498575,0.0014071987779055721,0.3079974331135817,0.09000000000003183,0.0004671574178936027,0.00012736329672822347,-9.90379173739903e-05,0.00019419457642743168,0.00017910162653386876,0.00046693928374349597,0,10
706.6957881389926,706.8763315375501,-0.00025548112095638895,40.331764894831736,-0.20757620291783496,-0.0011976385767644704,36.19489401334885,0.0014283724265930454,0.2791468589385671,0.12999999999999545,-7.074837632485986e-05,0.0001839926402943818,-5.659950192449245e-05,0.00019128366151610973,0.00017280934182819453,0.000466972321277015,1,5
706.7026305111843,706.8630247123699,-0.00022695258611572723,42.3095312326815,-0.19303759921717756,0.010640690878445186,36.21683193166352,0.001355194896244552,0.34811380360005323,0.3300000000000409,7.075338201175669e-05,0.0004671574178936027,0.00012736329672822347,0.00018926427576092825,0.00015325793612746882,0.00046693928374349597,1,5
706.7121044089589,706.8527543563364,-0.0001990094763034778,43.117352195105724,-0.17790248342873838,0.020658069840696514,36.1605056252619,0.0012326996052133997,0.3886759344757325,0.01999999999998181,2.82993505298796e-05,2.82993505298796e-05,0.00028306560045296934,0.0001834684424166168,0.00015250000693180986,0.0004952246197382706,0,1
706.7016835271655,706.8352305733449,-0.00018898345198452936,40.36938258486927,-0.1711674580064937,0.02190912800818695,36.37405255266562,0.00116308944997967,0.3053752639596727,-0.01999999999998181,-0.00012734347364702064,-2.8301352804638327e-05,0.00036806342015853754,0.00018107042734282055,0.00015097669403510072,0.00012735969207261177,0,5
706.69334682169,706.8192833693262,-0.00017821377697353096,40.38403766986396,-0.1638342363320362,0.02325486928058146,36.41585199831792,0.0010343640090508745,0.3214966350301134,-0.07000000000005002,0.0,-9.904772685473946e-05,-9.904772685473946e-05,0.00018118071757487297,0.00014920316729124419,0.00012735969207261177,1,3
706.7266774573684,706.8229914780887,-0.0001362561479222793,48.791828027453924,-0.14040204068271578,0.037403116107850104,34.80158938226001,0.000941944482928342,0.6246724165018017,0.11000000000001364,0.0002830215379391015,0.0001556420233463228,0.00025471217524206666,0.00019888206951586396,0.00016187453764243253,0.00028294145941211196,1,1
706.783341965911,706.8399988496911,-8.013590158582255e-05,54.0245176031694,-0.10848412297718824,0.0555102915462016,32.500303774787824,0.0008920904617850136,0.8774754619602249,0.35000000000002274,0.00021220609455900355,0.0004952876913933473,0.00039619090741863615,0.00020106346850022957,0.00016949703469085743,0.000495042502934927,0,10
706.8106735727484,706.8472795977973,-5.178241533533422e-05,50.66539161353644,-0.089435301115941,0.05971144884988752,30.381825312817323,0.0008227661634253545,0.7682710168964135,0.2599999999999909,-0.00012729664361187514,0.00036792799932073547,0.00024053767244422932,0.0002010575112508695,0.00017138134545373234,0.0004951055282069014,0,10
706.7765388582638,706.8284623855305,-7.34794623382411e-05,41.92421500755286,-0.09595360228161098,0.042768379353991054,30.091117601415757,0.0007858882488926235,0.307354437789425,-0.22000000000002728,-0.0003960844225654568,-0.000311235605353291,-2.8302153793877977e-05,0.00023063541621943712,0.00018911828751810964,0.0005236046643269621,0,10
706.68923108659,706.7840481381704,-0.00013423712600225805,34.982638562699606,-0.12370150716776607,0.011946875136688268,30.54747806248858,0.0009117615855551773,-0.08973231248191557,-0.6699999999999591,-0.00042454432242719704,-0.0009476527913324551,-0.00045283446070236937,0.00021795527845455665,0.00020711474416586093,0.0009485516889882479,1,3
706.6513848692655,706.7582229414019,-0.00015122161661200814,40.630945457336914,-0.131297542836478,0.003459285996747302,31.012377181645313,0.000903246934829451,0.18981211501295972,-0.4199999999999591,0.00022651980632552052,-0.0005941266338481853,-0.000509294626941705,0.00023352020260890578,0.0002135242209056949,0.0009483368719036929,1,1
706.6671078953588,706.7556354497412,-0.00012526361465127361,47.68052849950621,-0.11728036256715768,0.013804738043238979,29.800207944525713,0.0008881412590042792,0.558950689446398,0.09000000000003183,0.0003255484784147462,0.00012736329672822347,-0.0003960340023478773,0.00025549325662474557,0.00022494229248669508,0.0008206811653671518,0,10
706.6756863162642,706.7514775368555,-0.00010724515089828521,47.16452303110649,-0.10661575190283656,0.019500628404489462,28.662583944804226,0.0008877404897237281,0.5278946899121387,0.37000000000000455,-2.82993505298796e-05,0.0005238270521278768,-0.0002970633169240122,0.00025543128143136045,0.00022243505169924015,0.0005518529524132761,0,10
706.6765490530261,706.7449855161544,-9.684222438496104e-05,46.34007612005529,-0.09952619130706353,0.02132027074623684,27.947244346355497,0.0008722030712874996,0.49107683553883225,0.17999999999994998,-4.245022710883729e-05,0.00025477707006362345,5.6605909656916705e-05,0.00025264041602220995,0.00022015723030782868,0.0005518763796909299,1,1
